,Cars,Bluecar_counter,Utilib_counter,Utilib_1.4_counter,City,ID,Kind,Geo_point,Postal_code,Public_name,Rental_status,Slots,Station_type,Subscription_status,year,month,day,hour,minute
4662,5,5,0,0,CrÃ©teil,creteil-gabrielfaure-18,STATION,"48.7784312, 2.4623984",94000,CrÃ©teil/Gabriel FaurÃ©/18,operational,0,station,nonexistent,2018,4,9,10,7
4663,3,3,1,1,Paris,paris-georgeslafenestre-11,STATION,"48.8254486, 2.3117069",75014,Paris/Georges Lafenestre/11,operational,1,station,nonexistent,2018,4,3,1,36
4664,5,5,0,0,Paris,paris-portedauteuil-parking,PARKING,"48.84655, 2.25625",75016,Paris/Porte d'Auteuil/Parking,operational,0,station,nonexistent,2018,4,6,12,18
4665,0,0,0,0,Paris,paris-laboetie-37,STATION,"48.8737, 2.314663",75008,Paris/La BoÃ©tie/37,operational,4,station,nonexistent,2018,4,2,17,40
4666,3,3,0,0,Nanterre,nanterre-hoche-1,STATION,"48.899865, 2.200758",92000,Nanterre/Hoche/1,operational,3,station,nonexistent,2018,4,8,0,23
4667,0,0,0,0,Paris,paris-londres-6,STATION,"48.8768536, 2.3302084",75009,Paris/Londres/6,operational,4,station,nonexistent,2018,4,4,0,22
4668,0,0,0,0,Alfortville,alfortville-europe-22,STATION,"48.7890254, 2.429231",94140,Alfortville/Europe/22,broken,0,station,nonexistent,2018,4,9,0,37
4669,4,4,0,1,Paris,paris-marcadet-220,STATION,"48.8920824, 2.3331353",75018,Paris/Marcadet/220,operational,0,station,nonexistent,2018,4,6,3,13
4670,0,0,0,0,Bezons,bezons-edouardvaillant-77,SPACE,"48.9264447, 2.2138164",95870,Bezons/Edouard Vaillant/77,operational,5,full_station,broken,2018,4,8,19,16
4671,0,0,0,0,Paris,paris-arago-99,STATION,"48.834286, 2.3338533",75014,Paris/Arago/99,operational,4,station,nonexistent,2018,4,4,15,5
4672,0,0,0,0,Paris,paris-peguy-2,STATION,"48.8430076, 2.3280363",75006,Paris/PÃ©guy/2,broken,0,station,nonexistent,2018,4,5,0,49
4673,0,0,0,0,Paris,paris-lecourbe-63,STATION,"48.8435537, 2.3061617",75015,Paris/Lecourbe/63,operational,6,station,nonexistent,2018,4,7,14,46
4674,5,5,0,0,Paris,paris-vincennes-65,STATION,"48.8477968, 2.4060203",75020,Paris/Vincennes/65,operational,1,station,nonexistent,2018,4,7,12,6
4675,0,0,0,0,Paris,paris-haussmann-61,STATION,"48.87405, 2.325726",75008,Paris/Haussmann/61,operational,4,station,nonexistent,2018,4,9,21,24
4676,4,4,0,0,Pantin,pantin-cartierbresson-84,STATION,"48.9017998, 2.4012521",93500,Pantin/Cartier Bresson/84,operational,2,station,nonexistent,2018,4,1,19,37
4677,6,6,0,0,Fontenay-Sous-Bois,fontenaysousbois-moreaudavid-14,STATION,"48.843853, 2.46482825",94120,Fontenay-Sous-Bois/Moreau David/14,operational,1,station,nonexistent,2018,4,9,10,53
4678,0,0,0,0,Paris,paris-legendre-126,STATION,"48.88879, 2.32219",75017,Paris/Legendre/126,operational,4,station,nonexistent,2018,4,9,8,59
4679,2,2,0,0,Bagneux,bagneux-verdun-127,STATION,"48.8019167, 2.321829",92220,Bagneux/Verdun/127,operational,4,station,nonexistent,2018,4,5,4,42
4680,0,0,0,0,Paris,paris-lobineau-9,STATION,"48.8516002, 2.3361369",75006,Paris/Lobineau/9,operational,4,station,nonexistent,2018,4,4,9,22
4681,5,5,0,0,AsniÃ¨res-sur-Seine,asnieressurseine-menil-273,STATION,"48.92582, 2.274079",92600,AsniÃ¨res-sur-Seine/MÃ©nil/273,operational,0,station,nonexistent,2018,4,2,23,57
4682,4,4,0,0,Nanterre,nanterre-lens-13,STATION,"48.8998826, 2.2242026",92000,Nanterre/Lens/13,operational,2,station,nonexistent,2018,4,9,2,2
4683,4,4,0,0,Paris,paris-pouchet-4,STATION,"48.8916817, 2.318781",75017,Paris/Pouchet/4,operational,0,station,nonexistent,2018,4,6,0,28
4684,0,0,0,0,Paris,paris-courcelles-40,STATION,"48.8761878, 2.3082976",75008,Paris/Courcelles/40,operational,6,station,nonexistent,2018,4,1,5,59
4685,0,0,0,0,Le Bourget,lebourget-anizancavillon-10,SPACE,"48.9350451, 2.424831",93350,Le Bourget/Anizan Cavillon/10,broken,0,full_station,broken,2018,4,5,4,11
4686,3,3,1,2,SÃ¨vres,sevres-granderue-123,STATION,"48.821593, 2.2050638",92310,SÃ¨vres/Grande Rue/123,operational,0,station,nonexistent,2018,4,2,5,30
4687,3,3,0,0,Nanterre,nanterre-marechaljoffre-28,STATION,"48.8856, 2.196418",92000,Nanterre/MarÃ©chal Joffre/28,operational,1,station,nonexistent,2018,4,2,6,51
4688,0,0,0,0,Paris,paris-provence-35,STATION,"48.874155, 2.338559",75009,Paris/Provence/35,operational,3,station,nonexistent,2018,4,6,17,8
4689,0,0,0,0,BiÃ¨vres,bievres-gare-12,STATION,"48.7521371, 2.2163546",91570,BiÃ¨vres/Gare/12,future,0,station,nonexistent,2018,4,3,19,18
4690,0,0,0,0,Paris,paris-bertinpoiree-14,STATION,"48.8588109, 2.3449501",75001,Paris/Bertin PoirÃ©e/14,operational,3,station,nonexistent,2018,4,2,17,13
4691,5,5,0,0,Noisy-le-Sec,noisylesec-victorhugo-1,STATION,"48.8920896, 2.4674469",93130,Noisy-le-Sec/Victor Hugo/1,operational,0,station,nonexistent,2018,4,8,19,16
4692,6,6,0,0,Issy-les-Moulineaux,issylesmoulineaux-guynemer-50,STATION,"48.8284904, 2.2748136",92130,Issy-les-Moulineaux/Guynemer/50,operational,0,station,nonexistent,2018,4,8,4,46
4693,6,6,0,0,CrÃ©teil,creteil-jeanbaptisteoudry-32,STATION,"48.7738474, 2.4600815",94000,CrÃ©teil/Jean-Baptiste Oudry/32,operational,0,station,nonexistent,2018,4,5,11,59
4694,4,4,0,0,Chaville,chaville-pavedesgardes-33,STATION,"48.80551, 2.184925",92370,Chaville/PavÃ© des Gardes/33,operational,0,station,nonexistent,2018,4,7,13,25
4695,0,0,0,0,Paris,paris-grenelle-37,STATION,"48.8522422, 2.2861675",75015,Paris/Grenelle/37,operational,6,station,nonexistent,2018,4,2,8,33
4696,5,5,0,1,Paris,paris-gouvionmaillot-parking,PARKING,"48.8836, 2.28807",75017,Paris/Gouvion Maillot/Parking,operational,0,station,nonexistent,2018,4,4,1,9
4697,7,7,0,0,VÃ©lizy-Villacoublay,velizyvillacoublay-pauldautier-2,STATION,"48.7805519, 2.20984769",78140,VÃ©lizy-Villacoublay/Paul Dautier/2,operational,0,station,nonexistent,2018,4,1,13,35
4698,6,6,0,0,Bagnolet,bagnolet-republique-58,STATION,"48.8611263, 2.4181508",93170,Bagnolet/RÃ©publique/58,operational,0,station,nonexistent,2018,4,3,11,11
4699,0,0,0,0,Paris,paris-alexandrie-7,STATION,"48.8680082, 2.3508835",75002,Paris/Alexandrie/7,operational,3,station,nonexistent,2018,4,8,4,59
4700,4,4,0,0,Boulogne-Billancourt,boulognebillancourt-jeanjaures-61,STATION,"48.83975, 2.2400622",92100,Boulogne-Billancourt/Jean JaurÃ¨s/61,operational,1,station,nonexistent,2018,4,9,11,13
4701,0,0,0,0,BiÃ¨vres,bievres-gare-12,STATION,"48.7521371, 2.2163546",91570,BiÃ¨vres/Gare/12,future,0,station,nonexistent,2018,4,9,2,36
4702,0,0,0,0,Paris,paris-sibour-2,STATION,"48.8750762, 2.3587236",75010,Paris/Sibour/2,broken,0,station,nonexistent,2018,4,3,12,6
4703,3,3,0,0,Paris,paris-georgesberger-2,STATION,"48.88093, 2.309852",75017,Paris/Georges Berger/2,operational,3,station,nonexistent,2018,4,3,23,56
4704,1,1,0,0,Paris,paris-henard-3,STATION,"48.84154, 2.389211",75012,Paris/Henard/3,operational,5,station,nonexistent,2018,4,5,21,17
4705,3,3,0,0,Fontenay-Sous-Bois,fontenaysousbois-moreaudavid-14,STATION,"48.843853, 2.46482825",94120,Fontenay-Sous-Bois/Moreau David/14,operational,0,station,nonexistent,2018,4,8,13,35
4706,3,3,0,0,Rueil-Malmaison,rueilmalmaison-albert1er-2,STATION,"48.88034, 2.180216",92500,Rueil-Malmaison/Albert 1er/2,operational,0,station,nonexistent,2018,4,8,11,20
4707,6,6,0,0,Bagneux,bagneux-albertpetit-89,STATION,"48.7962, 2.319759",92220,Bagneux/Albert Petit/89,operational,0,station,nonexistent,2018,4,8,13,31
4708,6,6,0,0,Garches,garches-raymondpoincare-102,STATION,"48.838861, 2.1725502",92380,Garches/Raymond PoincarÃ©/102,operational,0,station,nonexistent,2018,4,5,15,46
4709,2,2,0,0,Paris,paris-philippeauguste-126,STATION,"48.8577957, 2.390264",75011,Paris/Philippe Auguste/126,operational,2,station,nonexistent,2018,4,2,12,10
4710,3,3,0,0,Paris,paris-macmahon-5,STATION,"48.8754776, 2.2945178",75017,Paris/Mac Mahon/5,operational,1,station,nonexistent,2018,4,2,13,24
4711,0,0,0,0,Bagnolet,bagnolet-stalingrad-49,STATION,"48.87215, 2.43015",93170,Bagnolet/Stalingrad/49,broken,0,station,nonexistent,2018,4,4,9,35
4712,4,4,0,0,Alfortville,alfortville-portalanglais-39,STATION,"48.8056173, 2.4144555",94140,Alfortville/Port Ã  l'Anglais/39,operational,1,station,nonexistent,2018,4,9,18,33
